epoch,train_error,val_error
1151,0.079057,0.079490
1152,0.079020,0.079453
1153,0.078983,0.079416
1154,0.078946,0.079379
1155,0.078910,0.079341
1156,0.078873,0.079304
1157,0.078836,0.079267
1158,0.078800,0.079230
1159,0.078763,0.079193
1160,0.078727,0.079157
1161,0.078690,0.079120
1162,0.078654,0.079083
1163,0.078618,0.079046
1164,0.078581,0.079010
1165,0.078545,0.078973
1166,0.078509,0.078936
1167,0.078473,0.078900
1168,0.078437,0.078863
1169,0.078401,0.078827
1170,0.078365,0.078790
1171,0.078329,0.078754
1172,0.078293,0.078718
1173,0.078257,0.078682
1174,0.078221,0.078645
1175,0.078186,0.078609
1176,0.078150,0.078573
1177,0.078114,0.078537
1178,0.078079,0.078501
1179,0.078043,0.078465
1180,0.078008,0.078429
1181,0.077972,0.078393
1182,0.077937,0.078358
1183,0.077901,0.078322
1184,0.077866,0.078286
1185,0.077831,0.078251
1186,0.077796,0.078215
1187,0.077761,0.078179
1188,0.077725,0.078144
1189,0.077690,0.078108
1190,0.077655,0.078073
1191,0.077620,0.078038
1192,0.077586,0.078002
1193,0.077551,0.077967
1194,0.077516,0.077932
1195,0.077481,0.077896
1196,0.077446,0.077861
1197,0.077412,0.077826
1198,0.077377,0.077791
1199,0.077342,0.077756
1200,0.077308,0.077721
1201,0.077273,0.077686
1202,0.077239,0.077651
1203,0.077205,0.077617
1204,0.077170,0.077582
1205,0.077136,0.077547
1206,0.077102,0.077512
1207,0.077067,0.077478
1208,0.077033,0.077443
1209,0.076999,0.077409
1210,0.076965,0.077374
1211,0.076931,0.077340
1212,0.076897,0.077305
1213,0.076863,0.077271
1214,0.076829,0.077237
1215,0.076795,0.077202
1216,0.076761,0.077168
1217,0.076728,0.077134
1218,0.076694,0.077100
1219,0.076660,0.077066
1220,0.076627,0.077032
1221,0.076593,0.076998
1222,0.076559,0.076964
1223,0.076526,0.076930
1224,0.076492,0.076896
1225,0.076459,0.076862
1226,0.076426,0.076828
1227,0.076392,0.076794
1228,0.076359,0.076761
1229,0.076326,0.076727
1230,0.076293,0.076693
1231,0.076260,0.076660
1232,0.076226,0.076626
1233,0.076193,0.076593
1234,0.076160,0.076559
1235,0.076127,0.076526
1236,0.076094,0.076493
1237,0.076062,0.076459
1238,0.076029,0.076426
1239,0.075996,0.076393
1240,0.075963,0.076360
1241,0.075930,0.076326
1242,0.075898,0.076293
1243,0.075865,0.076260
1244,0.075832,0.076227
1245,0.075800,0.076194
1246,0.075767,0.076161
1247,0.075735,0.076129
1248,0.075703,0.076096
1249,0.075670,0.076063
1250,0.075638,0.076030
1251,0.075606,0.075997
1252,0.075573,0.075965
1253,0.075541,0.075932
1254,0.075509,0.075899
1255,0.075477,0.075867
1256,0.075445,0.075834
1257,0.075413,0.075802
1258,0.075381,0.075769
1259,0.075349,0.075737
1260,0.075317,0.075705
1261,0.075285,0.075672
1262,0.075253,0.075640
1263,0.075221,0.075608
1264,0.075189,0.075576
1265,0.075158,0.075544
1266,0.075126,0.075511
1267,0.075094,0.075479
1268,0.075063,0.075447
1269,0.075031,0.075415
1270,0.075000,0.075383
1271,0.074968,0.075352
1272,0.074937,0.075320
1273,0.074905,0.075288
1274,0.074874,0.075256
1275,0.074843,0.075224
1276,0.074812,0.075193
1277,0.074780,0.075161
1278,0.074749,0.075129
1279,0.074718,0.075098
1280,0.074687,0.075066
1281,0.074656,0.075035
1282,0.074625,0.075003
1283,0.074594,0.074972
1284,0.074563,0.074940
1285,0.074532,0.074909
1286,0.074501,0.074878
1287,0.074470,0.074846
1288,0.074439,0.074815
1289,0.074409,0.074784
1290,0.074378,0.074753
1291,0.074347,0.074722
1292,0.074316,0.074691
1293,0.074286,0.074660
1294,0.074255,0.074629
1295,0.074225,0.074598
1296,0.074194,0.074567
1297,0.074164,0.074536
1298,0.074133,0.074505
1299,0.074103,0.074474
1300,0.074073,0.074443
1301,0.074042,0.074413
1302,0.074012,0.074382
1303,0.073982,0.074351
1304,0.073952,0.074321
1305,0.073922,0.074290
1306,0.073891,0.074260
1307,0.073861,0.074229
1308,0.073831,0.074199
1309,0.073801,0.074168
1310,0.073771,0.074138
1311,0.073741,0.074107
1312,0.073712,0.074077
1313,0.073682,0.074047
1314,0.073652,0.074017
1315,0.073622,0.073986
1316,0.073592,0.073956
1317,0.073563,0.073926
1318,0.073533,0.073896
1319,0.073503,0.073866
1320,0.073474,0.073836
1321,0.073444,0.073806
1322,0.073415,0.073776
1323,0.073385,0.073746
1324,0.073356,0.073716
1325,0.073326,0.073686
1326,0.073297,0.073656
1327,0.073268,0.073627
1328,0.073238,0.073597
1329,0.073209,0.073567
1330,0.073180,0.073538
1331,0.073151,0.073508
1332,0.073122,0.073478
1333,0.073092,0.073449
1334,0.073063,0.073419
1335,0.073034,0.073390
1336,0.073005,0.073360
1337,0.072976,0.073331
1338,0.072947,0.073301
1339,0.072918,0.073272
1340,0.072890,0.073243
1341,0.072861,0.073214
1342,0.072832,0.073184
1343,0.072803,0.073155
1344,0.072774,0.073126
1345,0.072746,0.073097
1346,0.072717,0.073068
1347,0.072689,0.073039
1348,0.072660,0.073010
1349,0.072631,0.072981
1350,0.072603,0.072952
1351,0.072574,0.072923
1352,0.072546,0.072894
1353,0.072517,0.072865
1354,0.072489,0.072836
1355,0.072461,0.072807
1356,0.072432,0.072779
1357,0.072404,0.072750
1358,0.072376,0.072721
1359,0.072348,0.072693
1360,0.072320,0.072664
1361,0.072291,0.072635
1362,0.072263,0.072607
1363,0.072235,0.072578
1364,0.072207,0.072550
1365,0.072179,0.072521
1366,0.072151,0.072493
1367,0.072123,0.072465
1368,0.072095,0.072436
1369,0.072067,0.072408
1370,0.072040,0.072380
1371,0.072012,0.072351
1372,0.071984,0.072323
1373,0.071956,0.072295
1374,0.071929,0.072267
1375,0.071901,0.072239
1376,0.071873,0.072211
1377,0.071846,0.072183
1378,0.071818,0.072155
1379,0.071791,0.072127
1380,0.071763,0.072099
1381,0.071736,0.072071
1382,0.071708,0.072043
1383,0.071681,0.072015
1384,0.071653,0.071987
1385,0.071626,0.071959
1386,0.071599,0.071932
1387,0.071571,0.071904
1388,0.071544,0.071876
1389,0.071517,0.071849
1390,0.071490,0.071821
1391,0.071463,0.071793
1392,0.071436,0.071766
1393,0.071408,0.071738
1394,0.071381,0.071711
1395,0.071354,0.071683
1396,0.071327,0.071656
1397,0.071300,0.071628
1398,0.071274,0.071601
1399,0.071247,0.071574
1400,0.071220,0.071546
1401,0.071193,0.071519
1402,0.071166,0.071492
1403,0.071139,0.071465
1404,0.071113,0.071438
1405,0.071086,0.071410
1406,0.071059,0.071383
1407,0.071033,0.071356
1408,0.071006,0.071329
1409,0.070979,0.071302
1410,0.070953,0.071275
1411,0.070926,0.071248
1412,0.070900,0.071221
1413,0.070873,0.071194
1414,0.070847,0.071167
1415,0.070821,0.071141
1416,0.070794,0.071114
1417,0.070768,0.071087
1418,0.070742,0.071060
1419,0.070715,0.071034
1420,0.070689,0.071007
1421,0.070663,0.070980
1422,0.070637,0.070954
1423,0.070611,0.070927
1424,0.070584,0.070900
1425,0.070558,0.070874
1426,0.070532,0.070847
1427,0.070506,0.070821
1428,0.070480,0.070795
1429,0.070454,0.070768
1430,0.070428,0.070742
1431,0.070402,0.070715
1432,0.070377,0.070689
1433,0.070351,0.070663
1434,0.070325,0.070637
1435,0.070299,0.070610
1436,0.070273,0.070584
1437,0.070248,0.070558
1438,0.070222,0.070532
1439,0.070196,0.070506
1440,0.070171,0.070480
1441,0.070145,0.070454
1442,0.070119,0.070428
1443,0.070094,0.070402
1444,0.070068,0.070376
1445,0.070043,0.070350
1446,0.070017,0.070324
1447,0.069992,0.070298
1448,0.069967,0.070272
1449,0.069941,0.070246
1450,0.069916,0.070220
1451,0.069891,0.070195
1452,0.069865,0.070169
1453,0.069840,0.070143
1454,0.069815,0.070117
1455,0.069790,0.070092
1456,0.069764,0.070066
1457,0.069739,0.070041
1458,0.069714,0.070015
1459,0.069689,0.069990
1460,0.069664,0.069964
1461,0.069639,0.069939
1462,0.069614,0.069913
1463,0.069589,0.069888
1464,0.069564,0.069862
1465,0.069539,0.069837
1466,0.069514,0.069812
1467,0.069489,0.069786
1468,0.069465,0.069761
1469,0.069440,0.069736
1470,0.069415,0.069711
1471,0.069390,0.069685
1472,0.069366,0.069660
1473,0.069341,0.069635
1474,0.069316,0.069610
1475,0.069292,0.069585
1476,0.069267,0.069560
1477,0.069242,0.069535
1478,0.069218,0.069510
1479,0.069193,0.069485
1480,0.069169,0.069460
1481,0.069144,0.069435
1482,0.069120,0.069410
1483,0.069095,0.069385
1484,0.069071,0.069360
1485,0.069047,0.069336
1486,0.069022,0.069311
1487,0.068998,0.069286
1488,0.068974,0.069261
1489,0.068949,0.069237
1490,0.068925,0.069212
1491,0.068901,0.069187
1492,0.068877,0.069163
1493,0.068853,0.069138
1494,0.068829,0.069114
1495,0.068805,0.069089
1496,0.068780,0.069064
1497,0.068756,0.069040
1498,0.068732,0.069016
1499,0.068708,0.068991
1500,0.068685,0.068967
1501,0.068661,0.068942
1502,0.068637,0.068918
1503,0.068613,0.068894
1504,0.068589,0.068869
1505,0.068565,0.068845
1506,0.068541,0.068821
1507,0.068518,0.068797
1508,0.068494,0.068772
1509,0.068470,0.068748
1510,0.068446,0.068724
1511,0.068423,0.068700
1512,0.068399,0.068676
1513,0.068375,0.068652
1514,0.068352,0.068628
1515,0.068328,0.068604
1516,0.068305,0.068580
1517,0.068281,0.068556
1518,0.068258,0.068532
1519,0.068234,0.068508
1520,0.068211,0.068484
1521,0.068187,0.068460
1522,0.068164,0.068437
1523,0.068141,0.068413
1524,0.068117,0.068389
1525,0.068094,0.068365
1526,0.068071,0.068341
1527,0.068048,0.068318
1528,0.068024,0.068294
1529,0.068001,0.068270
1530,0.067978,0.068247
1531,0.067955,0.068223
1532,0.067932,0.068200
1533,0.067909,0.068176
1534,0.067886,0.068153
1535,0.067862,0.068129
1536,0.067839,0.068106
1537,0.067816,0.068082
1538,0.067793,0.068059
1539,0.067771,0.068035
1540,0.067748,0.068012
1541,0.067725,0.067989
1542,0.067702,0.067965
1543,0.067679,0.067942
1544,0.067656,0.067919
1545,0.067633,0.067896
1546,0.067611,0.067872
1547,0.067588,0.067849
1548,0.067565,0.067826
1549,0.067542,0.067803
1550,0.067520,0.067780
1551,0.067497,0.067757
1552,0.067474,0.067733
1553,0.067452,0.067710
1554,0.067429,0.067687
1555,0.067407,0.067664
1556,0.067384,0.067641
1557,0.067362,0.067618
1558,0.067339,0.067596
1559,0.067317,0.067573
1560,0.067294,0.067550
1561,0.067272,0.067527
1562,0.067249,0.067504
1563,0.067227,0.067481
1564,0.067205,0.067458
1565,0.067182,0.067436
1566,0.067160,0.067413
1567,0.067138,0.067390
1568,0.067116,0.067368
1569,0.067093,0.067345
1570,0.067071,0.067322
1571,0.067049,0.067300
1572,0.067027,0.067277
1573,0.067005,0.067254
1574,0.066983,0.067232
1575,0.066961,0.067209
1576,0.066938,0.067187
1577,0.066916,0.067164
1578,0.066894,0.067142
1579,0.066872,0.067120
1580,0.066850,0.067097
1581,0.066829,0.067075
1582,0.066807,0.067052
1583,0.066785,0.067030
1584,0.066763,0.067008
1585,0.066741,0.066985
1586,0.066719,0.066963
1587,0.066697,0.066941
1588,0.066676,0.066919
1589,0.066654,0.066896
1590,0.066632,0.066874
1591,0.066610,0.066852
1592,0.066589,0.066830
1593,0.066567,0.066808
1594,0.066545,0.066786
1595,0.066524,0.066764
1596,0.066502,0.066742
1597,0.066481,0.066720
1598,0.066459,0.066698
1599,0.066438,0.066676
1600,0.066416,0.066654
1601,0.066395,0.066632
1602,0.066373,0.066610
1603,0.066352,0.066588
1604,0.066330,0.066566
1605,0.066309,0.066544
1606,0.066287,0.066523
1607,0.066266,0.066501
1608,0.066245,0.066479
1609,0.066224,0.066457
1610,0.066202,0.066436
1611,0.066181,0.066414
1612,0.066160,0.066392
1613,0.066139,0.066371
1614,0.066117,0.066349
1615,0.066096,0.066327
1616,0.066075,0.066306
1617,0.066054,0.066284
1618,0.066033,0.066263
1619,0.066012,0.066241
1620,0.065991,0.066220
1621,0.065970,0.066198
1622,0.065949,0.066177
1623,0.065928,0.066155
1624,0.065907,0.066134
1625,0.065886,0.066112
1626,0.065865,0.066091
1627,0.065844,0.066070
1628,0.065823,0.066048
1629,0.065802,0.066027
1630,0.065781,0.066006
1631,0.065760,0.065984
1632,0.065740,0.065963
1633,0.065719,0.065942
1634,0.065698,0.065921
1635,0.065677,0.065900
1636,0.065657,0.065878
1637,0.065636,0.065857
1638,0.065615,0.065836
1639,0.065595,0.065815
1640,0.065574,0.065794
1641,0.065553,0.065773
1642,0.065533,0.065752
1643,0.065512,0.065731
1644,0.065492,0.065710
1645,0.065471,0.065689
1646,0.065451,0.065668
1647,0.065430,0.065647
1648,0.065410,0.065626
1649,0.065389,0.065605
1650,0.065369,0.065585
1651,0.065348,0.065564
1652,0.065328,0.065543
1653,0.065308,0.065522
1654,0.065287,0.065501
1655,0.065267,0.065481
1656,0.065247,0.065460
1657,0.065226,0.065439
1658,0.065206,0.065418
1659,0.065186,0.065398
1660,0.065166,0.065377
1661,0.065146,0.065356
1662,0.065125,0.065336
1663,0.065105,0.065315
1664,0.065085,0.065295
1665,0.065065,0.065274
1666,0.065045,0.065254
1667,0.065025,0.065233
1668,0.065005,0.065213
1669,0.064985,0.065192
1670,0.064965,0.065172
1671,0.064945,0.065151
1672,0.064925,0.065131
1673,0.064905,0.065110
1674,0.064885,0.065090
1675,0.064865,0.065070
1676,0.064845,0.065049
1677,0.064825,0.065029
1678,0.064805,0.065009
1679,0.064786,0.064988
1680,0.064766,0.064968
1681,0.064746,0.064948
1682,0.064726,0.064928
1683,0.064706,0.064908
1684,0.064687,0.064887
1685,0.064667,0.064867
1686,0.064647,0.064847
1687,0.064628,0.064827
1688,0.064608,0.064807
1689,0.064588,0.064787
1690,0.064569,0.064767
1691,0.064549,0.064747
1692,0.064530,0.064727
1693,0.064510,0.064707
1694,0.064490,0.064687
1695,0.064471,0.064667
1696,0.064451,0.064647
1697,0.064432,0.064627
1698,0.064413,0.064607
1699,0.064393,0.064587
1700,0.064374,0.064567
1701,0.064354,0.064548
1702,0.064335,0.064528
1703,0.064316,0.064508
1704,0.064296,0.064488
1705,0.064277,0.064468
1706,0.064258,0.064449
1707,0.064238,0.064429
1708,0.064219,0.064409
1709,0.064200,0.064390
1710,0.064181,0.064370
1711,0.064161,0.064350
1712,0.064142,0.064331
1713,0.064123,0.064311
1714,0.064104,0.064291
1715,0.064085,0.064272
1716,0.064066,0.064252
1717,0.064047,0.064233
1718,0.064027,0.064213
1719,0.064008,0.064194
1720,0.063989,0.064174
1721,0.063970,0.064155
1722,0.063951,0.064135
1723,0.063932,0.064116
1724,0.063913,0.064097
1725,0.063894,0.064077
1726,0.063875,0.064058
1727,0.063857,0.064039
1728,0.063838,0.064019
1729,0.063819,0.064000
1730,0.063800,0.063981
1731,0.063781,0.063961
1732,0.063762,0.063942
1733,0.063744,0.063923
1734,0.063725,0.063904
1735,0.063706,0.063884
1736,0.063687,0.063865
1737,0.063669,0.063846
1738,0.063650,0.063827
1739,0.063631,0.063808
1740,0.063612,0.063789
1741,0.063594,0.063770
1742,0.063575,0.063751
1743,0.063557,0.063732
1744,0.063538,0.063713
1745,0.063519,0.063694
1746,0.063501,0.063675
1747,0.063482,0.063656
1748,0.063464,0.063637
1749,0.063445,0.063618
1750,0.063427,0.063599
1751,0.063408,0.063580
1752,0.063390,0.063561
1753,0.063371,0.063542
1754,0.063353,0.063523
1755,0.063335,0.063504
1756,0.063316,0.063486
1757,0.063298,0.063467
1758,0.063279,0.063448
1759,0.063261,0.063429
1760,0.063243,0.063411
1761,0.063225,0.063392
1762,0.063206,0.063373
1763,0.063188,0.063354
1764,0.063170,0.063336
1765,0.063152,0.063317
1766,0.063133,0.063298
1767,0.063115,0.063280
1768,0.063097,0.063261
1769,0.063079,0.063243
1770,0.063061,0.063224
1771,0.063043,0.063205
1772,0.063024,0.063187
1773,0.063006,0.063168
1774,0.062988,0.063150
1775,0.062970,0.063131
1776,0.062952,0.063113
1777,0.062934,0.063095
1778,0.062916,0.063076
1779,0.062898,0.063058
1780,0.062880,0.063039
1781,0.062862,0.063021
1782,0.062844,0.063003
1783,0.062827,0.062984
1784,0.062809,0.062966
1785,0.062791,0.062948
1786,0.062773,0.062929
1787,0.062755,0.062911
1788,0.062737,0.062893
1789,0.062719,0.062875
1790,0.062702,0.062856
1791,0.062684,0.062838
1792,0.062666,0.062820
1793,0.062648,0.062802
1794,0.062631,0.062784
1795,0.062613,0.062765
1796,0.062595,0.062747
1797,0.062578,0.062729
1798,0.062560,0.062711
1799,0.062542,0.062693
1800,0.062525,0.062675
1801,0.062507,0.062657
1802,0.062489,0.062639
1803,0.062472,0.062621
1804,0.062454,0.062603
1805,0.062437,0.062585
1806,0.062419,0.062567
1807,0.062402,0.062549
1808,0.062384,0.062531
1809,0.062367,0.062513
1810,0.062349,0.062495
1811,0.062332,0.062477
1812,0.062314,0.062460
1813,0.062297,0.062442
1814,0.062280,0.062424
1815,0.062262,0.062406
1816,0.062245,0.062388
1817,0.062227,0.062371
1818,0.062210,0.062353
1819,0.062193,0.062335
1820,0.062175,0.062317
1821,0.062158,0.062300
1822,0.062141,0.062282
1823,0.062124,0.062264
1824,0.062106,0.062247
1825,0.062089,0.062229
1826,0.062072,0.062211
1827,0.062055,0.062194
1828,0.062038,0.062176
1829,0.062021,0.062159
1830,0.062003,0.062141
1831,0.061986,0.062123
1832,0.061969,0.062106
1833,0.061952,0.062088
1834,0.061935,0.062071
1835,0.061918,0.062053
1836,0.061901,0.062036
1837,0.061884,0.062018
1838,0.061867,0.062001
1839,0.061850,0.061984
1840,0.061833,0.061966
1841,0.061816,0.061949
1842,0.061799,0.061931
1843,0.061782,0.061914
1844,0.061765,0.061897
1845,0.061748,0.061879
1846,0.061731,0.061862
1847,0.061714,0.061845
1848,0.061698,0.061827
1849,0.061681,0.061810
1850,0.061664,0.061793
1851,0.061647,0.061776
1852,0.061630,0.061759
1853,0.061614,0.061741
1854,0.061597,0.061724
1855,0.061580,0.061707
1856,0.061563,0.061690
1857,0.061547,0.061673
1858,0.061530,0.061656
1859,0.061513,0.061638
1860,0.061497,0.061621
1861,0.061480,0.061604
1862,0.061463,0.061587
1863,0.061447,0.061570
1864,0.061430,0.061553
1865,0.061413,0.061536
1866,0.061397,0.061519
1867,0.061380,0.061502
1868,0.061364,0.061485
1869,0.061347,0.061468
1870,0.061331,0.061451
1871,0.061314,0.061434
1872,0.061298,0.061417
1873,0.061281,0.061400
1874,0.061265,0.061384
1875,0.061248,0.061367
1876,0.061232,0.061350
1877,0.061215,0.061333
1878,0.061199,0.061316
1879,0.061183,0.061299
1880,0.061166,0.061283
1881,0.061150,0.061266
1882,0.061134,0.061249
1883,0.061117,0.061232
1884,0.061101,0.061216
1885,0.061085,0.061199
1886,0.061068,0.061182
1887,0.061052,0.061165
1888,0.061036,0.061149
1889,0.061020,0.061132
1890,0.061003,0.061115
1891,0.060987,0.061099
1892,0.060971,0.061082
1893,0.060955,0.061066
1894,0.060939,0.061049
1895,0.060922,0.061032
1896,0.060906,0.061016
1897,0.060890,0.060999
1898,0.060874,0.060983
1899,0.060858,0.060966
1900,0.060842,0.060950
1901,0.060826,0.060933
1902,0.060810,0.060917
1903,0.060794,0.060900
1904,0.060778,0.060884
1905,0.060762,0.060868
1906,0.060746,0.060851
1907,0.060730,0.060835
1908,0.060714,0.060818
1909,0.060698,0.060802
1910,0.060682,0.060786
1911,0.060666,0.060769
1912,0.060650,0.060753
1913,0.060634,0.060737
1914,0.060618,0.060720
1915,0.060602,0.060704
1916,0.060587,0.060688
1917,0.060571,0.060672
1918,0.060555,0.060655
1919,0.060539,0.060639
1920,0.060523,0.060623
1921,0.060508,0.060607
1922,0.060492,0.060590
1923,0.060476,0.060574
1924,0.060460,0.060558
1925,0.060445,0.060542
1926,0.060429,0.060526
1927,0.060413,0.060510
1928,0.060398,0.060494
1929,0.060382,0.060478
1930,0.060366,0.060462
1931,0.060351,0.060445
1932,0.060335,0.060429
1933,0.060319,0.060413
1934,0.060304,0.060397
1935,0.060288,0.060381
1936,0.060273,0.060365
1937,0.060257,0.060349
1938,0.060241,0.060333
1939,0.060226,0.060317
1940,0.060210,0.060302
1941,0.060195,0.060286
1942,0.060179,0.060270
1943,0.060164,0.060254
1944,0.060148,0.060238
1945,0.060133,0.060222
1946,0.060118,0.060206
1947,0.060102,0.060190
1948,0.060087,0.060175
1949,0.060071,0.060159
1950,0.060056,0.060143
1951,0.060041,0.060127
1952,0.060025,0.060111
1953,0.060010,0.060096
1954,0.059995,0.060080
1955,0.059979,0.060064
1956,0.059964,0.060048
1957,0.059949,0.060033
1958,0.059933,0.060017
1959,0.059918,0.060001
1960,0.059903,0.059986
1961,0.059888,0.059970
1962,0.059872,0.059954
1963,0.059857,0.059939
1964,0.059842,0.059923
1965,0.059827,0.059908
1966,0.059812,0.059892
1967,0.059797,0.059876
1968,0.059781,0.059861
1969,0.059766,0.059845
1970,0.059751,0.059830
1971,0.059736,0.059814
1972,0.059721,0.059799
1973,0.059706,0.059783
1974,0.059691,0.059768
1975,0.059676,0.059752
1976,0.059661,0.059737
1977,0.059646,0.059721
1978,0.059631,0.059706
1979,0.059616,0.059691
1980,0.059601,0.059675
1981,0.059586,0.059660
1982,0.059571,0.059644
1983,0.059556,0.059629
1984,0.059541,0.059614
1985,0.059526,0.059598
1986,0.059511,0.059583
1987,0.059496,0.059568
1988,0.059481,0.059553
1989,0.059466,0.059537
1990,0.059452,0.059522
1991,0.059437,0.059507
1992,0.059422,0.059491
1993,0.059407,0.059476
1994,0.059392,0.059461
1995,0.059377,0.059446
1996,0.059363,0.059431
1997,0.059348,0.059415
1998,0.059333,0.059400
1999,0.059318,0.059385
